#{"t_start": 1775181829.0756, "env_id": "None"}
r,l,t,success,task_phase
-25.573442,228,24.29925,False,TOUCHDOWN
-28.305254,84,24.30913,False,TOUCHDOWN
-4.220397,71,24.31728,False,TOUCHDOWN
-15.557144,71,24.325373,False,TOUCHDOWN
0.319867,66,24.332887,False,TOUCHDOWN
-26.377087,84,24.342451,False,TOUCHDOWN
-19.043446,75,24.351014,False,TOUCHDOWN
-22.790419,80,24.360093,False,TOUCHDOWN
-30.146561,83,24.369491,False,TOUCHDOWN
-14.793735,107,24.381571,False,TOUCHDOWN
-5.106886,72,24.389714,False,TOUCHDOWN
4.200607,79,24.398623,False,TOUCHDOWN
-26.336374,95,24.409393,False,TOUCHDOWN
-33.027399,107,24.421455,False,TOUCHDOWN
-31.284282,86,24.431216,False,TOUCHDOWN
-31.109855,93,24.441721,False,TOUCHDOWN
-36.680106,129,24.456302,False,TOUCHDOWN
-29.223069,97,24.467299,False,TOUCHDOWN
-4.631237,86,24.477057,False,TOUCHDOWN
-32.264355,101,24.488537,False,TOUCHDOWN
-23.095812,120,24.502052,False,TOUCHDOWN
-14.261749,106,24.514074,False,TOUCHDOWN
-13.650552,63,24.521242,False,TOUCHDOWN
-16.00184,97,24.751363,False,TOUCHDOWN
-31.424139,79,24.760583,False,TOUCHDOWN
-30.945193,114,24.773679,False,TOUCHDOWN
-13.170087,74,24.782262,False,TOUCHDOWN
-5.945812,72,24.790511,False,TOUCHDOWN
2.782167,89,24.800719,False,TOUCHDOWN
-12.344383,76,24.80951,False,TOUCHDOWN
0.399341,70,24.817609,False,TOUCHDOWN
-8.86654,84,24.827277,False,TOUCHDOWN
7.083567,86,24.837172,False,TOUCHDOWN
-10.504918,97,24.848369,False,TOUCHDOWN
-9.803933,101,24.859952,False,TOUCHDOWN
-20.571768,69,24.867896,False,TOUCHDOWN
-0.318655,140,24.883874,False,TOUCHDOWN
-26.002238,103,24.895678,False,TOUCHDOWN
1.095955,66,24.903258,False,TOUCHDOWN
-1.495893,80,24.912435,False,TOUCHDOWN
-13.223143,94,24.923173,False,TOUCHDOWN
-22.096253,67,24.930876,False,TOUCHDOWN
8.285229,78,24.939844,False,TOUCHDOWN
-31.031764,128,24.954459,False,TOUCHDOWN
-18.105351,79,24.963569,False,TOUCHDOWN
-7.118766,83,24.973453,False,TOUCHDOWN
10.753138,77,25.201819,False,TOUCHDOWN
-22.795874,112,25.214967,False,TOUCHDOWN
11.619325,119,25.228797,False,TOUCHDOWN
-9.734844,66,25.236537,False,TOUCHDOWN
-23.076399,93,25.247334,False,TOUCHDOWN
-16.965119,79,25.256517,False,TOUCHDOWN
-13.696577,83,25.266133,False,TOUCHDOWN
-27.608631,88,25.27631,False,TOUCHDOWN
2.590817,105,25.288407,False,TOUCHDOWN
-0.209962,118,25.302003,False,TOUCHDOWN
-23.640506,147,25.318954,False,TOUCHDOWN
-16.564157,90,25.329369,False,TOUCHDOWN
-16.148322,99,25.340801,False,TOUCHDOWN
-5.768571,81,25.350205,False,TOUCHDOWN
-23.4046,79,25.359367,False,TOUCHDOWN
4.81447,82,25.368825,False,TOUCHDOWN
-9.275682,79,25.377964,False,TOUCHDOWN
-18.385725,69,25.385974,False,TOUCHDOWN
-10.361543,69,25.39396,False,TOUCHDOWN
-17.667082,96,25.404996,False,TOUCHDOWN
-4.107959,90,25.415436,False,TOUCHDOWN
0.556507,67,25.423186,False,TOUCHDOWN
4.082479,84,25.432903,False,TOUCHDOWN
0.514325,77,25.660912,False,TOUCHDOWN
2.175495,87,25.670856,False,TOUCHDOWN
-2.171058,67,25.678515,False,TOUCHDOWN
-0.990248,73,25.686823,False,TOUCHDOWN
-4.837745,64,25.694111,False,TOUCHDOWN
-19.837122,77,25.702833,False,TOUCHDOWN
4.884357,65,25.710616,False,TOUCHDOWN
3.704052,65,25.71836,False,TOUCHDOWN
-15.200474,73,25.72693,False,TOUCHDOWN
-14.003237,97,25.738245,False,TOUCHDOWN
2.410243,76,25.747208,False,TOUCHDOWN
-14.996044,74,25.755898,False,TOUCHDOWN
-21.17891,96,25.767108,False,TOUCHDOWN
-6.853823,66,25.774849,False,TOUCHDOWN
-15.469677,81,25.784379,False,TOUCHDOWN
-0.719112,71,25.792721,False,TOUCHDOWN
2.077214,63,25.800111,False,TOUCHDOWN
-18.53045,67,25.807943,False,TOUCHDOWN
-0.357106,71,25.816275,False,TOUCHDOWN
3.990201,73,25.824869,False,TOUCHDOWN
-18.223448,82,25.834619,False,TOUCHDOWN
0.706862,61,25.843435,False,TOUCHDOWN
1.25282,74,25.858167,False,TOUCHDOWN
-29.474317,112,25.873053,False,TOUCHDOWN
-5.402728,68,25.882831,False,TOUCHDOWN
-9.052915,64,25.891359,False,TOUCHDOWN
-6.82147,69,25.899528,False,TOUCHDOWN
-25.897053,117,26.138048,False,TOUCHDOWN
-5.903251,67,26.146178,False,TOUCHDOWN
-0.96763,69,26.154393,False,TOUCHDOWN
-21.017015,64,26.161926,False,TOUCHDOWN
1.629945,64,26.169421,False,TOUCHDOWN
-5.73757,68,26.177406,False,TOUCHDOWN
-12.435411,69,26.185507,False,TOUCHDOWN
-23.738991,79,26.194775,False,TOUCHDOWN
-19.091641,68,26.202731,False,TOUCHDOWN
-18.292783,62,26.210034,False,TOUCHDOWN
-1.377422,75,26.218846,False,TOUCHDOWN
-17.086473,78,26.227992,False,TOUCHDOWN
-34.337161,94,26.23892,False,TOUCHDOWN
2.312729,62,26.246234,False,TOUCHDOWN
-9.792087,70,26.254464,False,TOUCHDOWN
-19.234426,70,26.262652,False,TOUCHDOWN
-11.536389,73,26.271177,False,TOUCHDOWN
-9.859191,69,26.279322,False,TOUCHDOWN
5.315538,69,26.287394,False,TOUCHDOWN
-15.98295,69,26.295502,False,TOUCHDOWN
-26.311908,71,26.303821,False,TOUCHDOWN
-15.664298,68,26.311777,False,TOUCHDOWN
-10.259238,62,26.319068,False,TOUCHDOWN
-16.851309,65,26.326677,False,TOUCHDOWN
-5.869597,66,26.334419,False,TOUCHDOWN
4.40871,68,26.342366,False,TOUCHDOWN
-1.115979,63,26.349752,False,TOUCHDOWN
-2.18742,84,26.359531,False,TOUCHDOWN
-22.778404,98,26.370912,False,TOUCHDOWN
-20.320444,62,26.597019,False,TOUCHDOWN
-9.699697,66,26.604767,False,TOUCHDOWN
3.724085,64,26.612223,False,TOUCHDOWN
-6.607654,71,26.62048,False,TOUCHDOWN
-9.040599,64,26.627891,False,TOUCHDOWN
-4.154992,61,26.634957,False,TOUCHDOWN
-12.863596,73,26.643356,False,TOUCHDOWN
3.025246,70,26.651468,False,TOUCHDOWN
-16.869137,63,26.65874,False,TOUCHDOWN
-1.28987,66,26.666356,False,TOUCHDOWN
-14.332877,62,26.673541,False,TOUCHDOWN
-20.818484,64,26.680991,False,TOUCHDOWN
0.333242,64,26.68837,False,TOUCHDOWN
-6.159292,63,26.695645,False,TOUCHDOWN
-10.721641,68,26.703465,False,TOUCHDOWN
-4.783173,63,26.710699,False,TOUCHDOWN
-6.174976,69,26.718655,False,TOUCHDOWN
-13.166375,64,26.726065,False,TOUCHDOWN
1.181409,68,26.733926,False,TOUCHDOWN
-2.774419,61,26.740977,False,TOUCHDOWN
-13.968061,81,26.750312,False,TOUCHDOWN
1.138952,64,26.757666,False,TOUCHDOWN
0.597692,66,26.765271,False,TOUCHDOWN
-6.994636,61,26.772294,False,TOUCHDOWN
-5.016948,69,26.780269,False,TOUCHDOWN
-15.311612,64,26.787673,False,TOUCHDOWN
-9.611962,62,26.794836,False,TOUCHDOWN
-11.004921,61,26.801827,False,TOUCHDOWN
-13.7126,65,26.809321,False,TOUCHDOWN
-7.353088,77,26.81817,False,TOUCHDOWN
-16.582245,82,26.827585,False,TOUCHDOWN
-14.741252,60,27.054879,False,TOUCHDOWN
-23.372124,73,27.063379,False,TOUCHDOWN
-17.926175,61,27.070417,False,TOUCHDOWN
-6.680522,62,27.077559,False,TOUCHDOWN
-8.123181,61,27.084641,False,TOUCHDOWN
-21.557913,63,27.091865,False,TOUCHDOWN
-0.034523,65,27.099578,False,TOUCHDOWN
-0.27897,63,27.107081,False,TOUCHDOWN
-26.338127,80,27.116547,False,TOUCHDOWN
-15.604953,61,27.123752,False,TOUCHDOWN
-13.315197,61,27.130922,False,TOUCHDOWN
-6.169974,61,27.13809,False,TOUCHDOWN
-20.444099,62,27.145344,False,TOUCHDOWN
-8.51695,61,27.152523,False,TOUCHDOWN
-14.506408,63,27.159915,False,TOUCHDOWN
0.64876,62,27.167171,False,TOUCHDOWN
8.515065,78,27.176299,False,TOUCHDOWN
-0.613716,64,27.18387,False,TOUCHDOWN
-3.179676,76,27.192749,False,TOUCHDOWN
-10.603236,64,27.20028,False,TOUCHDOWN
-11.458655,61,27.207435,False,TOUCHDOWN
-8.264393,69,27.21554,False,TOUCHDOWN
3.747922,65,27.223166,False,TOUCHDOWN
-7.236091,62,27.230463,False,TOUCHDOWN
-6.474853,63,27.237833,False,TOUCHDOWN
-26.323263,63,27.245226,False,TOUCHDOWN
-18.789094,67,27.253082,False,TOUCHDOWN
-11.594307,76,27.261975,False,TOUCHDOWN
-17.521141,69,27.270028,False,TOUCHDOWN
0.503099,68,27.278015,False,TOUCHDOWN
-7.691888,63,27.285403,False,TOUCHDOWN
1.359507,63,27.512509,False,TOUCHDOWN
-14.022643,63,27.51997,False,TOUCHDOWN
-5.369766,62,27.527246,False,TOUCHDOWN
-4.200631,62,27.53446,False,TOUCHDOWN
5.085326,63,27.541814,False,TOUCHDOWN
-0.55834,61,27.54893,False,TOUCHDOWN
-11.788022,77,27.557851,False,TOUCHDOWN
-6.932875,62,27.565058,False,TOUCHDOWN
-18.804323,62,27.572249,False,TOUCHDOWN
-6.793151,64,27.579661,False,TOUCHDOWN
-18.777412,62,27.586863,False,TOUCHDOWN
-0.953894,60,27.593821,False,TOUCHDOWN
-12.744367,63,27.601122,False,TOUCHDOWN
-4.205355,64,27.608551,False,TOUCHDOWN
-18.241879,69,27.616559,False,TOUCHDOWN
-12.518404,70,27.624641,False,TOUCHDOWN
-13.859221,62,27.631838,False,TOUCHDOWN
-3.247946,64,27.639214,False,TOUCHDOWN
-7.020848,66,27.646858,False,TOUCHDOWN
-15.741287,64,27.654284,False,TOUCHDOWN
-9.112117,65,27.662085,False,TOUCHDOWN
-17.853104,66,27.669868,False,TOUCHDOWN
-16.323293,63,27.677267,False,TOUCHDOWN
-6.105258,61,27.684447,False,TOUCHDOWN
-18.868822,65,27.692078,False,TOUCHDOWN
4.673176,68,27.700049,False,TOUCHDOWN
-17.367558,61,27.707194,False,TOUCHDOWN
-16.209992,62,27.714524,False,TOUCHDOWN
2.733139,62,27.721772,False,TOUCHDOWN
4.779028,67,27.729621,False,TOUCHDOWN
-20.030369,79,27.738837,False,TOUCHDOWN
-9.997789,69,27.746927,False,TOUCHDOWN
-5.838441,64,27.985782,False,TOUCHDOWN
-12.246583,61,27.994575,False,TOUCHDOWN
6.055025,74,28.004646,False,TOUCHDOWN
-5.41997,61,28.014734,False,TOUCHDOWN
-14.534491,61,28.023451,False,TOUCHDOWN
-7.10692,69,28.032435,False,TOUCHDOWN
8.741352,80,28.044126,False,TOUCHDOWN
-5.556732,62,28.051764,False,TOUCHDOWN
-4.489369,65,28.059675,False,TOUCHDOWN
-3.050649,69,28.067773,False,TOUCHDOWN
3.353513,64,28.075474,False,TOUCHDOWN
-1.850584,63,28.082911,False,TOUCHDOWN
-16.574333,66,28.090777,False,TOUCHDOWN
-19.398428,63,28.098203,False,TOUCHDOWN
-17.764613,61,28.105543,False,TOUCHDOWN
-14.783628,78,28.114755,False,TOUCHDOWN
2.529941,63,28.122197,False,TOUCHDOWN
3.180721,63,28.12961,False,TOUCHDOWN
-3.458516,64,28.137394,False,TOUCHDOWN
-15.592412,63,28.144838,False,TOUCHDOWN
-1.596014,63,28.152344,False,TOUCHDOWN
1.212065,85,28.162347,False,TOUCHDOWN
-1.493786,64,28.169881,False,TOUCHDOWN
-17.602584,85,28.179832,False,TOUCHDOWN
7.274365,69,28.188004,False,TOUCHDOWN
-28.796575,69,28.196187,False,TOUCHDOWN
0.044151,60,28.203389,False,TOUCHDOWN
-22.871143,73,28.211926,False,TOUCHDOWN
-9.853951,60,28.218995,False,TOUCHDOWN
-8.14182,70,28.227152,False,TOUCHDOWN
-17.176532,63,28.45043,False,TOUCHDOWN
-3.88008,62,28.457556,False,TOUCHDOWN
-0.306622,73,28.465879,False,TOUCHDOWN
-2.239219,64,28.473168,False,TOUCHDOWN
0.114021,68,28.480911,False,TOUCHDOWN
-6.991031,85,28.490473,False,TOUCHDOWN
1.683726,72,28.498632,False,TOUCHDOWN
-16.012602,93,28.509096,False,TOUCHDOWN
4.785467,74,28.517494,False,TOUCHDOWN
0.37948,64,28.524735,False,TOUCHDOWN
0.727557,61,28.531686,False,TOUCHDOWN
4.575319,69,28.539464,False,TOUCHDOWN
-19.783877,65,28.54685,False,TOUCHDOWN
-0.166741,70,28.554769,False,TOUCHDOWN
-11.745106,62,28.561843,False,TOUCHDOWN
-0.380041,94,28.572414,False,TOUCHDOWN
-16.695316,66,28.57992,False,TOUCHDOWN
-10.42455,68,28.587674,False,TOUCHDOWN
-21.729971,65,28.595075,False,TOUCHDOWN
-11.547962,63,28.602253,False,TOUCHDOWN
-18.496795,66,28.609724,False,TOUCHDOWN
-6.778946,62,28.616775,False,TOUCHDOWN
1.598332,65,28.624158,False,TOUCHDOWN
-25.363637,66,28.631618,False,TOUCHDOWN
-3.834173,60,28.638433,False,TOUCHDOWN
0.131868,89,28.648466,False,TOUCHDOWN
-6.14046,74,28.656854,False,TOUCHDOWN
-9.264766,66,28.664356,False,TOUCHDOWN
-28.923291,89,28.674409,False,TOUCHDOWN
-25.471026,65,28.903136,False,TOUCHDOWN
13.404025,95,28.914076,False,TOUCHDOWN
-1.057998,63,28.921339,False,TOUCHDOWN
-11.764481,72,28.929599,False,TOUCHDOWN
-8.236564,66,28.937163,False,TOUCHDOWN
2.126592,69,28.945035,False,TOUCHDOWN
-18.618868,63,28.95227,False,TOUCHDOWN
-33.87237,95,28.963066,False,TOUCHDOWN
2.938698,74,28.971499,False,TOUCHDOWN
-8.729718,69,28.979366,False,TOUCHDOWN
-11.155822,73,28.987666,False,TOUCHDOWN
-6.029435,63,28.994863,False,TOUCHDOWN
-14.305635,68,29.002609,False,TOUCHDOWN
-1.896216,73,29.010877,False,TOUCHDOWN
-12.861616,62,29.017927,False,TOUCHDOWN
-16.093199,70,29.025905,False,TOUCHDOWN
3.247978,79,29.034897,False,TOUCHDOWN
0.250578,65,29.042286,False,TOUCHDOWN
-9.718777,66,29.049805,False,TOUCHDOWN
-0.86064,72,29.057997,False,TOUCHDOWN
-10.527766,63,29.065164,False,TOUCHDOWN
-0.698668,63,29.072307,False,TOUCHDOWN
-12.250643,64,29.079596,False,TOUCHDOWN
-23.145496,75,29.088082,False,TOUCHDOWN
-11.284269,72,29.096273,False,TOUCHDOWN
3.543996,69,29.104094,False,TOUCHDOWN
-21.532005,68,29.1118,False,TOUCHDOWN
-14.954835,62,29.118852,False,TOUCHDOWN
4.813013,101,29.130283,False,TOUCHDOWN
-14.418696,73,29.357433,False,TOUCHDOWN
-26.074287,70,29.365779,False,TOUCHDOWN
-22.95906,62,29.37314,False,TOUCHDOWN
-5.307426,68,29.381137,False,TOUCHDOWN
-11.790027,74,29.389858,False,TOUCHDOWN
2.147574,98,29.401393,False,TOUCHDOWN
-14.239829,62,29.408732,False,TOUCHDOWN
-4.520921,64,29.41634,False,TOUCHDOWN
-15.077211,61,29.423537,False,TOUCHDOWN
5.103764,72,29.432067,False,TOUCHDOWN
-20.338044,68,29.440043,False,TOUCHDOWN
4.887169,71,29.448402,False,TOUCHDOWN
7.671346,69,29.456506,False,TOUCHDOWN
0.311405,85,29.466459,False,TOUCHDOWN
-15.236828,67,29.474326,False,TOUCHDOWN
2.952274,73,29.482941,False,TOUCHDOWN
-13.178685,61,29.490096,False,TOUCHDOWN
-7.639005,88,29.500398,False,TOUCHDOWN
-0.046918,75,29.50922,False,TOUCHDOWN
-0.9814,63,29.516634,False,TOUCHDOWN
-18.763558,82,29.526258,False,TOUCHDOWN
-10.920586,76,29.53512,False,TOUCHDOWN
-12.963239,67,29.542991,False,TOUCHDOWN
-10.973031,69,29.551076,False,TOUCHDOWN
-5.599715,65,29.558716,False,TOUCHDOWN
-15.22458,60,29.565742,False,TOUCHDOWN
-6.456838,79,29.574977,False,TOUCHDOWN
5.676343,72,29.583381,False,TOUCHDOWN
-6.886954,71,29.59169,False,TOUCHDOWN
-11.868727,64,29.818233,False,TOUCHDOWN
-4.585158,66,29.826079,False,TOUCHDOWN
-25.375169,82,29.835689,False,TOUCHDOWN
6.472062,78,29.844866,False,TOUCHDOWN
-9.839108,94,29.855844,False,TOUCHDOWN
-16.843078,72,29.864314,False,TOUCHDOWN
-22.074083,109,29.876995,False,TOUCHDOWN
-11.765536,64,29.884535,False,TOUCHDOWN
-15.551281,69,29.892584,False,TOUCHDOWN
-13.581572,64,29.900045,False,TOUCHDOWN
-8.013736,75,29.908733,False,TOUCHDOWN
-12.383072,84,29.918484,False,TOUCHDOWN
-4.845972,70,29.926617,False,TOUCHDOWN
-27.964942,112,29.939586,False,TOUCHDOWN
6.634816,67,29.947403,False,TOUCHDOWN
11.803512,80,29.956668,False,TOUCHDOWN
-21.882592,77,29.965598,False,TOUCHDOWN
-9.805838,82,29.975089,False,TOUCHDOWN
-15.145061,116,29.988501,False,TOUCHDOWN
-23.860724,83,29.998155,False,TOUCHDOWN
-29.681828,85,30.008028,False,TOUCHDOWN
-25.423166,99,30.01949,False,TOUCHDOWN
-17.57084,102,30.031262,False,TOUCHDOWN
-19.868003,64,30.038706,False,TOUCHDOWN
-21.140111,97,30.049936,False,TOUCHDOWN
-8.143446,69,30.274811,False,TOUCHDOWN
-5.013065,73,30.283378,False,TOUCHDOWN
-18.302939,83,30.292938,False,TOUCHDOWN
-20.270257,71,30.301095,False,TOUCHDOWN
8.246212,74,30.309586,False,TOUCHDOWN
6.537191,67,30.317313,False,TOUCHDOWN
-17.439261,74,30.32579,False,TOUCHDOWN
16.213161,87,30.33573,False,TOUCHDOWN
3.122809,62,30.342861,False,TOUCHDOWN
-12.350528,98,30.35406,False,TOUCHDOWN
1.482545,67,30.361712,False,TOUCHDOWN
-14.50732,61,30.368686,False,TOUCHDOWN
-17.053557,71,30.376757,False,TOUCHDOWN
-16.738042,78,30.385659,False,TOUCHDOWN
-19.437691,77,30.39444,False,TOUCHDOWN
0.665679,61,30.401408,False,TOUCHDOWN
-2.977116,89,30.411523,False,TOUCHDOWN
-13.428664,109,30.423918,False,TOUCHDOWN
-4.299553,82,30.433301,False,TOUCHDOWN
-25.450691,81,30.442544,False,TOUCHDOWN
-30.048937,94,30.453273,False,TOUCHDOWN
4.648294,183,30.473966,False,TOUCHDOWN
-7.41,78,30.482895,False,TOUCHDOWN
-3.470498,108,30.495161,False,TOUCHDOWN
1.623399,76,30.722448,False,TOUCHDOWN
-0.624003,75,30.731424,False,TOUCHDOWN
-17.477203,66,30.739132,False,TOUCHDOWN
5.173387,75,30.747929,False,TOUCHDOWN
-12.608584,132,30.763248,False,TOUCHDOWN
5.644252,77,30.772301,False,TOUCHDOWN
-16.302308,95,30.783422,False,TOUCHDOWN
-20.048143,68,30.791401,False,TOUCHDOWN
-1.532283,74,30.80004,False,TOUCHDOWN
-2.773537,116,30.813523,False,TOUCHDOWN
1.459204,144,30.830235,False,TOUCHDOWN
-12.693796,108,30.842861,False,TOUCHDOWN
-9.647787,71,30.851227,False,TOUCHDOWN
7.662024,77,30.860202,False,TOUCHDOWN
-19.984122,62,30.867457,False,TOUCHDOWN
-0.72298,72,30.875873,False,TOUCHDOWN
-22.252454,77,30.884857,False,TOUCHDOWN
-16.032713,102,30.896746,False,TOUCHDOWN
7.78217,90,30.907225,False,TOUCHDOWN
-4.86773,76,30.91612,False,TOUCHDOWN
-7.578771,69,30.924218,False,TOUCHDOWN
-45.127477,200,30.947381,False,TOUCHDOWN
-28.159752,103,30.959438,False,TOUCHDOWN
-21.413274,162,31.197195,False,TOUCHDOWN
16.032066,80,31.206435,False,TOUCHDOWN
-12.614382,89,31.216701,False,TOUCHDOWN
-21.994696,103,31.228444,False,TOUCHDOWN
-14.708517,84,31.238076,False,TOUCHDOWN
16.420771,75,31.246598,False,TOUCHDOWN
27.943446,151,31.263771,False,TOUCHDOWN
-11.062329,87,31.273673,False,TOUCHDOWN
-4.746831,113,31.286559,False,TOUCHDOWN
-11.153918,159,31.304972,False,TOUCHDOWN
-0.885514,170,31.32479,False,TOUCHDOWN
-0.334299,79,31.334082,False,TOUCHDOWN
7.654063,67,31.341988,False,TOUCHDOWN
5.895351,80,31.351341,False,TOUCHDOWN
13.018269,83,31.361077,False,TOUCHDOWN
4.525802,103,31.372999,False,TOUCHDOWN
-16.892326,93,31.383931,False,TOUCHDOWN
-23.355254,83,31.393614,False,TOUCHDOWN
-11.615631,82,31.403173,False,TOUCHDOWN
-17.394583,165,31.640249,False,TOUCHDOWN
-23.911105,110,31.653244,False,TOUCHDOWN
6.379292,86,31.66331,False,TOUCHDOWN
-5.868396,70,31.671492,False,TOUCHDOWN
-19.5405,117,31.68508,False,TOUCHDOWN
-1.415686,80,31.694431,False,TOUCHDOWN
15.383007,117,31.708123,False,TOUCHDOWN
-2.525847,83,31.719967,False,TOUCHDOWN
-40.209965,143,31.736569,False,TOUCHDOWN
-12.794604,108,31.749169,False,TOUCHDOWN
-31.717574,103,31.761119,False,TOUCHDOWN
-6.156699,77,31.770104,False,TOUCHDOWN
3.849448,93,31.78097,False,TOUCHDOWN
-28.035093,80,31.790318,False,TOUCHDOWN
-3.413726,87,31.800493,False,TOUCHDOWN
-14.049315,105,31.812689,False,TOUCHDOWN
-36.98405,114,31.82596,False,TOUCHDOWN
-24.178566,118,31.839626,False,TOUCHDOWN
1.475764,86,31.849688,False,TOUCHDOWN
-17.964223,95,31.860737,False,TOUCHDOWN
-9.628676,71,31.869018,False,TOUCHDOWN
-14.545823,83,32.097982,False,TOUCHDOWN
-15.040968,78,32.107186,False,TOUCHDOWN
-22.40874,77,32.116164,False,TOUCHDOWN
-437.318369,600,32.185142,False,APPROACH
-16.87401,124,32.199729,False,TOUCHDOWN
-1.073414,91,32.210374,False,TOUCHDOWN
-21.148475,72,32.218814,False,TOUCHDOWN
-18.487016,94,32.229697,False,TOUCHDOWN
-14.065867,98,32.241058,False,TOUCHDOWN
-27.271589,87,32.251148,False,TOUCHDOWN
-0.510207,98,32.262521,False,TOUCHDOWN
-17.933083,91,32.273115,False,TOUCHDOWN
-29.356261,156,32.29123,False,TOUCHDOWN
-10.931254,79,32.300491,False,TOUCHDOWN
-58.601049,218,32.32576,False,TOUCHDOWN
-1.682596,105,32.55574,False,TOUCHDOWN
-5.046764,75,32.564334,False,TOUCHDOWN
-4.980996,81,32.57352,False,TOUCHDOWN
-22.272717,112,32.586163,False,TOUCHDOWN
-2.311637,82,32.595448,False,TOUCHDOWN
0.207238,86,32.6052,False,TOUCHDOWN
-8.983449,64,32.612458,False,TOUCHDOWN
-16.868877,97,32.623401,False,TOUCHDOWN
-5.062561,88,32.633369,False,TOUCHDOWN
-20.64062,88,32.643284,False,TOUCHDOWN
10.374473,88,32.65323,False,TOUCHDOWN
9.755554,90,32.663411,False,TOUCHDOWN
-2.694666,101,32.674823,False,TOUCHDOWN
-3.893421,85,32.684473,False,TOUCHDOWN
-25.163638,114,32.697303,False,TOUCHDOWN
-23.324918,74,32.705667,False,TOUCHDOWN
-24.271537,104,32.717378,False,TOUCHDOWN
-14.074426,89,32.727421,False,TOUCHDOWN
-449.982021,600,33.013435,False,APPROACH
-17.576528,64,33.021112,False,TOUCHDOWN
-7.627335,93,33.031824,False,TOUCHDOWN
-21.45328,76,33.040537,False,TOUCHDOWN
-0.603205,88,33.05061,False,TOUCHDOWN
-13.532804,128,33.065213,False,TOUCHDOWN
24.813572,104,33.07707,False,TOUCHDOWN
-16.425432,71,33.08524,False,TOUCHDOWN
-13.248082,101,33.096731,False,TOUCHDOWN
-10.561106,88,33.106733,False,TOUCHDOWN
-14.95608,80,33.115883,False,TOUCHDOWN
-19.673976,129,33.130502,False,TOUCHDOWN
-23.614079,84,33.14009,False,TOUCHDOWN
-23.826965,74,33.148561,False,TOUCHDOWN
-15.845656,138,33.164214,False,TOUCHDOWN
0.667013,74,33.17266,False,TOUCHDOWN
-10.803166,66,33.180202,False,TOUCHDOWN
-4.956368,68,33.187963,False,TOUCHDOWN
-29.629018,166,33.206763,False,TOUCHDOWN
0.803896,97,33.217797,False,TOUCHDOWN
-0.213655,71,33.225925,False,TOUCHDOWN
-31.715482,89,33.454252,False,TOUCHDOWN
-15.549138,68,33.462152,False,TOUCHDOWN
-17.522777,69,33.470128,False,TOUCHDOWN
-11.275813,95,33.481044,False,TOUCHDOWN
-23.294935,90,33.491365,False,TOUCHDOWN
-21.238726,81,33.500683,False,TOUCHDOWN
-9.690583,109,33.513625,False,TOUCHDOWN
-0.344488,71,33.521986,False,TOUCHDOWN
-16.729084,67,33.529822,False,TOUCHDOWN
-13.966064,67,33.537625,False,TOUCHDOWN
19.058167,86,33.54765,False,TOUCHDOWN
-10.49138,157,33.565927,False,TOUCHDOWN
-19.251969,90,33.576475,False,TOUCHDOWN
-21.619164,95,33.587772,False,TOUCHDOWN
7.822398,73,33.596529,False,TOUCHDOWN
-19.93544,80,33.606053,False,TOUCHDOWN
-382.202189,600,33.675679,False,APPROACH
7.232589,81,33.685428,False,TOUCHDOWN
-21.58902,91,33.917198,False,TOUCHDOWN
-9.598859,75,33.925857,False,TOUCHDOWN
-26.606413,91,33.936211,False,TOUCHDOWN
-5.551142,122,33.950077,False,TOUCHDOWN
-13.706362,97,33.961121,False,TOUCHDOWN
-18.148319,126,33.975401,False,TOUCHDOWN
-3.232873,70,33.983445,False,TOUCHDOWN
-5.290904,135,33.998706,False,TOUCHDOWN
6.071952,124,34.012789,False,TOUCHDOWN
-9.604243,86,34.022549,False,TOUCHDOWN
-19.828249,100,34.033896,False,TOUCHDOWN
-19.42899,108,34.046141,False,TOUCHDOWN
1.700417,73,34.054452,False,TOUCHDOWN
3.615265,93,34.06498,False,TOUCHDOWN
-7.50294,92,34.075391,False,TOUCHDOWN
-33.964141,103,34.087017,False,TOUCHDOWN
-17.162901,97,34.098019,False,TOUCHDOWN
-5.000571,66,34.105537,False,TOUCHDOWN
-6.019489,92,34.115933,False,TOUCHDOWN
9.322596,117,34.129138,False,TOUCHDOWN
-22.699992,84,34.139186,False,TOUCHDOWN
-26.91105,139,34.372884,False,TOUCHDOWN
-10.6834,90,34.383551,False,TOUCHDOWN
-18.689872,72,34.391986,False,TOUCHDOWN
-30.036142,84,34.402146,False,TOUCHDOWN
-0.343851,98,34.413714,False,TOUCHDOWN
0.224736,79,34.422957,False,TOUCHDOWN
16.761649,89,34.433223,False,TOUCHDOWN
-7.291918,65,34.440781,False,TOUCHDOWN
-11.870088,77,34.449666,False,TOUCHDOWN
-2.506061,81,34.459019,False,TOUCHDOWN
-20.420345,77,34.467904,False,TOUCHDOWN
-20.365585,91,34.47836,False,TOUCHDOWN
-21.511071,92,34.488966,False,TOUCHDOWN
-19.940055,111,34.501729,False,TOUCHDOWN
9.55902,91,34.512202,False,TOUCHDOWN
4.529821,147,34.529029,False,TOUCHDOWN
-28.455827,94,34.539809,False,TOUCHDOWN
5.161971,154,34.557459,False,TOUCHDOWN
-12.214812,72,34.565784,False,TOUCHDOWN
-10.641006,78,34.574761,False,TOUCHDOWN
-0.473327,84,34.584369,False,TOUCHDOWN
19.357953,108,34.596773,False,TOUCHDOWN
