#{"t_start": 1775181731.586944, "env_id": "None"}
r,l,t,success,task_phase
-6.123702,105,9.02678,False,TAKEOFF_ROLL
10.388495,96,9.038233,False,INITIAL_CLIMB
8.079534,76,9.047264,False,INITIAL_CLIMB
29.245913,191,9.06904,False,INITIAL_CLIMB
10.989974,108,9.08165,False,INITIAL_CLIMB
19.234109,131,9.097147,False,INITIAL_CLIMB
0.013607,124,9.1121,False,TAKEOFF_ROLL
-8.973354,64,9.119663,False,TAKEOFF_ROLL
10.300144,141,9.135762,False,INITIAL_CLIMB
-9.068925,57,9.142362,False,ROTATE
13.49746,123,9.156625,False,INITIAL_CLIMB
5.613518,165,9.176171,False,INITIAL_CLIMB
21.653643,177,9.19699,False,INITIAL_CLIMB
26.040713,144,9.213568,False,INITIAL_CLIMB
18.423735,125,9.448031,False,INITIAL_CLIMB
30.719283,147,9.464908,False,INITIAL_CLIMB
5.55878,103,9.477089,False,INITIAL_CLIMB
-3.897536,76,9.485993,False,ROTATE
13.323453,117,9.499698,False,INITIAL_CLIMB
-0.312315,56,9.506293,False,INITIAL_CLIMB
17.861473,145,9.522548,False,INITIAL_CLIMB
-4.704796,64,9.530537,False,INITIAL_CLIMB
5.648792,82,9.540304,False,INITIAL_CLIMB
9.756485,193,9.562785,False,INITIAL_CLIMB
7.546506,109,9.57583,False,INITIAL_CLIMB
1.145928,108,9.588314,False,INITIAL_CLIMB
4.226595,128,9.603381,False,INITIAL_CLIMB
7.730011,122,9.617677,False,INITIAL_CLIMB
-4.497852,77,9.626658,False,TAKEOFF_ROLL
13.334375,125,9.641282,False,INITIAL_CLIMB
21.572361,167,9.660386,False,INITIAL_CLIMB
21.922613,173,9.680207,False,INITIAL_CLIMB
-7.099682,55,9.905225,False,TAKEOFF_ROLL
10.80994,133,9.921013,False,INITIAL_CLIMB
21.286018,115,9.934436,False,INITIAL_CLIMB
16.084111,101,9.946369,False,INITIAL_CLIMB
9.771252,106,9.958749,False,INITIAL_CLIMB
9.931929,101,9.970528,False,INITIAL_CLIMB
4.380699,105,9.98318,False,INITIAL_CLIMB
-2.169095,97,9.994777,False,INITIAL_CLIMB
7.568749,131,10.010168,False,INITIAL_CLIMB
32.440971,162,10.029025,False,INITIAL_CLIMB
-2.815428,116,10.042701,False,INITIAL_CLIMB
17.689552,107,10.055291,False,INITIAL_CLIMB
16.047554,130,10.070363,False,INITIAL_CLIMB
1.600842,62,10.077929,False,INITIAL_CLIMB
18.107861,140,10.094205,False,INITIAL_CLIMB
18.273644,113,10.106969,False,INITIAL_CLIMB
8.609223,115,10.120132,False,INITIAL_CLIMB
16.287719,125,10.134156,False,INITIAL_CLIMB
24.193764,160,10.372529,False,INITIAL_CLIMB
-5.951644,64,10.380273,False,TAKEOFF_ROLL
-4.14733,60,10.387227,False,INITIAL_CLIMB
-4.620031,65,10.39488,False,TAKEOFF_ROLL
14.847231,109,10.407413,False,INITIAL_CLIMB
5.00901,114,10.42055,False,INITIAL_CLIMB
-2.80597,53,10.426806,False,TAKEOFF_ROLL
17.795684,155,10.444867,False,INITIAL_CLIMB
3.610739,105,10.457115,False,INITIAL_CLIMB
7.751301,110,10.469709,False,INITIAL_CLIMB
13.47562,96,10.48133,False,INITIAL_CLIMB
16.50018,168,10.50118,False,INITIAL_CLIMB
17.169265,93,10.51219,False,INITIAL_CLIMB
-6.202342,54,10.518391,False,INITIAL_CLIMB
10.650328,115,10.531555,False,INITIAL_CLIMB
-5.295395,123,10.545696,False,INITIAL_CLIMB
23.878881,142,10.562218,False,INITIAL_CLIMB
11.159321,132,10.577804,False,INITIAL_CLIMB
-3.069956,74,10.586631,False,ROTATE
