#{"t_start": 1775182322.179841, "env_id": "None"}
r,l,t,success,task_phase
129.065045,400,384.183173,False,TAKEOFF_ROLL
127.52669,400,385.602756,False,TAKEOFF_ROLL
122.717283,400,387.271212,False,TAKEOFF_ROLL
127.072279,400,388.808104,False,TAKEOFF_ROLL
124.245809,400,390.259419,False,TAKEOFF_ROLL
121.330076,400,391.760807,False,TAKEOFF_ROLL
121.359075,400,393.247393,False,TAKEOFF_ROLL
118.39131,400,394.690613,False,TAKEOFF_ROLL
122.453331,400,396.14532,False,TAKEOFF_ROLL
118.236873,400,397.548216,False,TAKEOFF_ROLL
120.492476,400,398.967841,False,TAKEOFF_ROLL
117.863735,400,400.369106,False,TAKEOFF_ROLL
115.077852,400,401.766675,False,TAKEOFF_ROLL
113.729711,400,403.265974,False,TAKEOFF_ROLL
108.653512,293,404.33277,True,INITIAL_CLIMB
107.795167,376,405.683334,True,INITIAL_CLIMB
108.438789,400,407.087118,False,TAKEOFF_ROLL
109.001454,400,408.485528,False,TAKEOFF_ROLL
114.107453,400,409.885055,False,TAKEOFF_ROLL
103.433624,400,411.272556,False,TAKEOFF_ROLL
83.563331,265,412.193495,False,INITIAL_CLIMB
60.951936,124,412.623244,False,INITIAL_CLIMB
111.311169,299,413.661104,True,INITIAL_CLIMB
79.577965,152,414.191025,False,INITIAL_CLIMB
73.279104,141,414.685499,False,INITIAL_CLIMB
73.039641,138,415.183306,False,INITIAL_CLIMB
81.915876,154,415.723314,False,INITIAL_CLIMB
79.532769,154,416.262018,False,INITIAL_CLIMB
72.748021,143,416.81203,False,INITIAL_CLIMB
76.21319,151,417.341893,False,INITIAL_CLIMB
13.262877,63,417.563924,False,INITIAL_CLIMB
73.835126,145,418.071754,False,INITIAL_CLIMB
10.472882,58,418.27504,False,INITIAL_CLIMB
13.223977,60,418.486716,False,INITIAL_CLIMB
17.558154,69,418.728339,False,INITIAL_CLIMB
17.408304,67,418.962693,False,INITIAL_CLIMB
58.247931,134,419.432648,True,INITIAL_CLIMB
12.874703,60,419.642148,False,INITIAL_CLIMB
60.10296,136,420.116865,True,INITIAL_CLIMB
74.274889,153,420.651371,False,INITIAL_CLIMB
78.563157,155,421.192088,False,INITIAL_CLIMB
78.495402,154,421.729967,False,INITIAL_CLIMB
3.280474,45,421.887333,False,INITIAL_CLIMB
11.704895,59,422.092879,False,INITIAL_CLIMB
7.463595,51,422.271182,False,INITIAL_CLIMB
7.722601,55,422.463275,False,INITIAL_CLIMB
64.045584,142,422.958813,False,INITIAL_CLIMB
-0.290594,41,423.102827,False,INITIAL_CLIMB
9.824918,57,423.302302,False,INITIAL_CLIMB
10.019259,55,423.494458,False,INITIAL_CLIMB
70.417904,142,423.989192,False,INITIAL_CLIMB
89.595362,161,424.549998,False,INITIAL_CLIMB
63.457542,125,424.986176,True,INITIAL_CLIMB
82.148342,154,425.523514,False,INITIAL_CLIMB
80.580031,153,426.056802,False,INITIAL_CLIMB
76.21524,144,426.559606,False,INITIAL_CLIMB
76.601335,156,427.106249,False,INITIAL_CLIMB
80.328204,157,427.65422,False,INITIAL_CLIMB
78.564245,151,428.181727,False,INITIAL_CLIMB
79.423523,153,428.715783,False,INITIAL_CLIMB
80.084578,194,429.39178,True,INITIAL_CLIMB
79.791732,179,430.016478,True,INITIAL_CLIMB
79.107048,181,430.646757,True,INITIAL_CLIMB
68.300472,131,431.105756,True,INITIAL_CLIMB
63.087436,123,431.535921,True,INITIAL_CLIMB
74.613342,175,432.147847,True,INITIAL_CLIMB
