#{"t_start": 1775182755.021751, "env_id": "None"}
r,l,t,success,task_phase
245.203616,500,601.063103,False,ENROUTE
243.009867,500,602.830407,False,ENROUTE
245.969162,500,604.553654,False,ENROUTE
241.0311,500,606.237447,False,ENROUTE
244.115415,500,607.962544,False,ENROUTE
245.534734,500,609.648465,False,ENROUTE
242.060915,500,611.378265,False,ENROUTE
243.306116,500,613.116057,False,ENROUTE
243.822619,500,614.845499,False,ENROUTE
244.722645,500,616.529187,False,ENROUTE
249.9091,500,618.253435,False,ENROUTE
242.380298,500,620.037625,False,ENROUTE
248.334591,500,621.79062,False,ENROUTE
248.365461,500,623.481904,False,ENROUTE
248.965381,500,625.165494,False,ENROUTE
247.0374,500,626.845368,False,ENROUTE
247.393199,500,628.54289,False,ENROUTE
247.482097,500,630.221267,False,ENROUTE
248.814078,500,631.899787,False,ENROUTE
246.027077,500,633.578582,False,ENROUTE
244.809926,500,635.25639,False,ENROUTE
246.813,500,636.94976,False,ENROUTE
243.931711,500,638.753987,False,ENROUTE
246.098027,500,640.490372,False,ENROUTE
247.381987,500,642.351974,False,ENROUTE
242.884247,500,644.078982,False,ENROUTE
244.921897,500,645.786743,False,ENROUTE
242.734368,500,647.491043,False,ENROUTE
243.386135,500,649.191752,False,ENROUTE
245.285707,500,650.894003,False,ENROUTE
241.634475,500,652.726106,False,ENROUTE
248.36749,500,654.43382,False,ENROUTE
245.414392,500,656.175176,False,ENROUTE
247.051953,500,657.936999,False,ENROUTE
250.122779,500,659.659658,False,ENROUTE
243.572288,500,661.401311,False,ENROUTE
249.52527,500,663.388024,False,ENROUTE
247.616431,500,665.162731,False,ENROUTE
220.915413,500,667.04023,False,ENROUTE
247.140955,500,668.772455,False,ENROUTE
246.165724,500,670.522118,False,ENROUTE
245.066859,500,672.212894,False,ENROUTE
247.242024,500,673.907623,False,ENROUTE
248.437705,500,675.601504,False,ENROUTE
243.658587,500,677.308328,False,ENROUTE
247.118474,500,679.022649,False,ENROUTE
244.678345,500,680.734724,False,ENROUTE
241.441237,500,682.540962,False,ENROUTE
246.598708,500,684.238362,False,ENROUTE
249.377152,500,685.914746,False,ENROUTE
246.032677,500,687.595983,False,ENROUTE
246.790132,500,689.319182,False,ENROUTE
247.538423,500,690.995569,False,ENROUTE
247.929183,500,692.673314,False,ENROUTE
215.694444,500,694.354953,False,ENROUTE
249.132733,500,696.052568,False,ENROUTE
247.746635,500,697.731604,False,ENROUTE
246.594283,500,699.411615,False,ENROUTE
250.588902,500,701.089053,False,ENROUTE
251.126741,500,702.784,False,ENROUTE
244.282405,500,704.521242,False,ENROUTE
249.456911,500,706.204957,False,ENROUTE
243.343428,500,707.881719,False,ENROUTE
240.141904,500,709.603546,False,ENROUTE
244.998491,500,711.281698,False,ENROUTE
249.051694,500,712.960735,False,ENROUTE
247.249332,500,714.636868,False,ENROUTE
247.885141,500,716.315221,False,ENROUTE
250.051302,500,718.010574,False,ENROUTE
254.646823,500,719.77439,False,ENROUTE
238.502845,500,721.453867,False,ENROUTE
247.907351,500,723.13137,False,ENROUTE
250.70409,500,724.801178,False,ENROUTE
251.402102,500,726.478073,False,ENROUTE
252.351254,500,728.152263,False,ENROUTE
246.152086,500,729.835526,False,ENROUTE
246.59609,500,731.526675,False,ENROUTE
253.851422,500,733.24053,False,ENROUTE
249.257881,500,734.917438,False,ENROUTE
251.655849,500,736.594701,False,ENROUTE
249.397033,500,738.269018,False,ENROUTE
252.730081,500,739.961246,False,ENROUTE
249.454185,500,741.634523,False,ENROUTE
236.392277,500,743.308413,False,ENROUTE
242.976653,500,744.984099,False,ENROUTE
250.990068,500,746.656907,False,ENROUTE
246.761334,500,748.342413,False,ENROUTE
251.021557,500,750.017901,False,ENROUTE
250.834455,500,751.691124,False,ENROUTE
250.757517,500,753.362934,False,ENROUTE
249.843015,500,755.038386,False,ENROUTE
251.969169,500,756.724631,False,ENROUTE
249.941565,500,758.435122,False,ENROUTE
251.225177,500,760.111433,False,ENROUTE
255.1121,500,761.787839,False,ENROUTE
